time,station_id,part_id,activity,
2023-01-29T17:43:09Z,S4,P205,EXIT,
2023-01-29T17:43:09Z,S1,P215,ENTER,
2023-01-29T17:43:09Z,S4,P206,ENTER,
2023-01-29T17:43:45Z,S3,P213,EXIT,
2023-01-29T17:43:45Z,S3,P214,ENTER,
2023-01-29T17:44:40Z,S4,P206,EXIT,
2023-01-29T17:44:40Z,S1,P216,ENTER,
2023-01-29T17:44:40Z,S4,P208,ENTER,
2023-01-29T17:44:45Z,S1,P215,EXIT,
2023-01-29T17:44:56Z,S2,P211,EXIT,
2023-01-29T17:44:56Z,S2,P212,ENTER,
2023-01-29T17:45:16Z,S3,P214,EXIT,
2023-01-29T17:45:16Z,S3,P215,ENTER,
2023-01-29T17:46:19Z,S4,P208,EXIT,
2023-01-29T17:46:19Z,S1,P217,ENTER,
2023-01-29T17:46:19Z,S4,P209,ENTER,
2023-01-29T17:46:22Z,S3,P215,EXIT,
2023-01-29T17:46:54Z,S4,P209,EXIT,
2023-01-29T17:46:54Z,S4,P210,ENTER,
2023-01-29T17:47:14Z,S2,P212,EXIT,
2023-01-29T17:47:37Z,S1,P216,EXIT,
2023-01-29T17:47:37Z,S1,P218,ENTER,
2023-01-29T17:47:47Z,S2,P216,ENTER,
2023-01-29T17:47:51Z,S4,P210,EXIT,
2023-01-29T17:47:51Z,S4,P213,ENTER,
2023-01-29T17:47:58Z,S1,P217,EXIT,
2023-01-29T17:47:58Z,S1,P219,ENTER,
2023-01-29T17:48:35Z,S4,P213,EXIT,
2023-01-29T17:48:35Z,S4,P211,ENTER,
2023-01-29T17:48:47Z,S1,P218,EXIT,
2023-01-29T17:48:47Z,S1,P220,ENTER,
2023-01-29T17:48:53Z,S3,P218,ENTER,
2023-01-29T17:49:09Z,S1,P219,EXIT,
2023-01-29T17:49:34Z,S4,P211,EXIT,
2023-01-29T17:49:34Z,S1,P221,ENTER,
2023-01-29T17:49:34Z,S4,P214,ENTER,
2023-01-29T17:50:16Z,S2,P216,EXIT,
2023-01-29T17:50:16Z,S2,P217,ENTER,
2023-01-29T17:50:53Z,S3,P218,EXIT,
2023-01-29T17:51:04Z,S1,P220,EXIT,
2023-01-29T17:51:10Z,S3,P220,ENTER,
2023-01-29T17:51:25Z,S4,P214,EXIT,
2023-01-29T17:51:25Z,S1,P222,ENTER,
2023-01-29T17:51:25Z,S4,P215,ENTER,
2023-01-29T17:52:12Z,S2,P217,EXIT,
2023-01-29T17:52:12Z,S2,P219,ENTER,
2023-01-29T17:52:27Z,S1,P221,EXIT,
2023-01-29T17:53:06Z,S4,P215,EXIT,
2023-01-29T17:53:06Z,S1,P223,ENTER,
2023-01-29T17:53:06Z,S4,P212,ENTER,
2023-01-29T17:53:33Z,S3,P220,EXIT,
2023-01-29T17:53:34Z,S4,P212,EXIT,
2023-01-29T17:53:34Z,S4,P216,ENTER,
2023-01-29T17:53:34Z,S2,P219,EXIT,
2023-01-29T17:53:34Z,S2,P221,ENTER,
2023-01-29T17:54:14Z,S1,P223,EXIT,
2023-01-29T17:54:14Z,S1,P224,ENTER,
2023-01-29T17:54:53Z,S1,P224,EXIT,
2023-01-29T17:55:09Z,S4,P216,EXIT,
2023-01-29T17:55:09Z,S1,P225,ENTER,
2023-01-29T17:55:09Z,S4,P218,ENTER,
2023-01-29T17:55:50Z,S4,P218,EXIT,
2023-01-29T17:55:50Z,S4,P217,ENTER,
2023-01-29T17:57:01Z,S1,P222,EXIT,
2023-01-29T17:57:01Z,S1,P226,ENTER,
2023-01-29T17:57:06Z,S1,P225,EXIT,
2023-01-29T17:57:13Z,S3,P225,ENTER,
2023-01-29T17:57:18Z,S2,P221,EXIT,
2023-01-29T17:57:18Z,S2,P223,ENTER,
2023-01-29T17:57:38Z,S4,P217,EXIT,
2023-01-29T17:57:38Z,S1,P227,ENTER,
2023-01-29T17:57:38Z,S4,P219,ENTER,
2023-01-29T17:58:32Z,S1,P227,EXIT,
2023-01-29T17:58:45Z,S4,P219,EXIT,
2023-01-29T17:58:45Z,S1,P228,ENTER,
2023-01-29T17:58:45Z,S4,P220,ENTER,
2023-01-29T17:59:00Z,S1,P226,EXIT,
2023-01-29T17:59:03Z,S2,P223,EXIT,
2023-01-29T17:59:03Z,S2,P224,ENTER,
2023-01-29T18:00:27Z,S1,P228,EXIT,
2023-01-29T18:00:45Z,S3,P225,EXIT,
2023-01-29T18:00:45Z,S3,P227,ENTER,
2023-01-29T18:00:59Z,S2,P224,EXIT,
2023-01-29T18:00:59Z,S2,P222,ENTER,
2023-01-29T18:01:08Z,S4,P220,EXIT,
2023-01-29T18:01:08Z,S1,P229,ENTER,
2023-01-29T18:01:08Z,S4,P221,ENTER,
2023-01-29T18:02:28Z,S4,P221,EXIT,
2023-01-29T18:02:28Z,S1,P230,ENTER,
2023-01-29T18:02:28Z,S4,P223,ENTER,
2023-01-29T18:02:55Z,S1,P230,EXIT,
2023-01-29T18:03:12Z,S3,P227,EXIT,
2023-01-29T18:03:12Z,S3,P226,ENTER,
2023-01-29T18:03:14Z,S1,P229,EXIT,
2023-01-29T18:03:49Z,S2,P222,EXIT,
2023-01-29T18:03:49Z,S2,P228,ENTER,
2023-01-29T18:04:08Z,S3,P226,EXIT,
2023-01-29T18:04:08Z,S3,P229,ENTER,
2023-01-29T18:04:57Z,S4,P223,EXIT,
2023-01-29T18:04:57Z,S1,P231,ENTER,
2023-01-29T18:04:57Z,S4,P225,ENTER,
2023-01-29T18:05:04Z,S2,P228,EXIT,
2023-01-29T18:05:04Z,S2,P230,ENTER,
2023-01-29T18:05:26Z,S3,P229,EXIT,
2023-01-29T18:05:59Z,S4,P225,EXIT,
2023-01-29T18:05:59Z,S1,P232,ENTER,
2023-01-29T18:05:59Z,S4,P224,ENTER,
2023-01-29T18:06:07Z,S1,P231,EXIT,
2023-01-29T18:06:24Z,S2,P230,EXIT,
2023-01-29T18:06:24Z,S2,P231,ENTER,
2023-01-29T18:06:33Z,S4,P224,EXIT,
2023-01-29T18:06:33Z,S1,P233,ENTER,
2023-01-29T18:06:33Z,S4,P227,ENTER,
2023-01-29T18:07:16Z,S4,P227,EXIT,
2023-01-29T18:07:16Z,S4,P222,ENTER,
2023-01-29T18:07:23Z,S1,P233,EXIT,
2023-01-29T18:07:23Z,S1,P234,ENTER,
2023-01-29T18:07:35Z,S3,P233,ENTER,
2023-01-29T18:07:48Z,S1,P232,EXIT,
2023-01-29T18:07:57Z,S2,P231,EXIT,
2023-01-29T18:08:41Z,S4,P222,EXIT,
2023-01-29T18:08:41Z,S1,P235,ENTER,
2023-01-29T18:08:41Z,S4,P226,ENTER,
2023-01-29T18:09:33Z,S3,P233,EXIT,
2023-01-29T18:09:33Z,S3,P232,ENTER,
2023-01-29T18:10:07Z,S1,P234,EXIT,
2023-01-29T18:10:17Z,S2,P234,ENTER,
2023-01-29T18:10:17Z,S1,P235,EXIT,
2023-01-29T18:11:25Z,S3,P232,EXIT,
2023-01-29T18:11:38Z,S4,P226,EXIT,
2023-01-29T18:11:38Z,S1,P236,ENTER,
2023-01-29T18:11:38Z,S4,P228,ENTER,
2023-01-29T18:12:56Z,S2,P234,EXIT,
2023-01-29T18:12:56Z,S2,P235,ENTER,
2023-01-29T18:13:35Z,S1,P236,EXIT,
2023-01-29T18:13:46Z,S3,P236,ENTER,
2023-01-29T18:16:11Z,S4,P228,EXIT,
2023-01-29T18:16:11Z,S1,P237,ENTER,
2023-01-29T18:16:11Z,S4,P229,ENTER,
2023-01-29T18:16:11Z,S2,P235,EXIT,
2023-01-29T18:16:59Z,S4,P229,EXIT,
2023-01-29T18:16:59Z,S1,P238,ENTER,
2023-01-29T18:16:59Z,S4,P230,ENTER,
2023-01-29T18:16:59Z,S3,P236,EXIT,
2023-01-29T18:18:42Z,S1,P237,EXIT,
2023-01-29T18:18:51Z,S2,P237,ENTER,
2023-01-29T18:18:52Z,S1,P238,EXIT,
2023-01-29T18:19:12Z,S4,P230,EXIT,
2023-01-29T18:19:12Z,S1,P239,ENTER,
2023-01-29T18:19:12Z,S4,P231,ENTER,
2023-01-29T18:20:41Z,S4,P231,EXIT,
2023-01-29T18:20:41Z,S1,P240,ENTER,
2023-01-29T18:20:41Z,S4,P233,ENTER,
2023-01-29T18:21:19Z,S1,P239,EXIT,
2023-01-29T18:21:23Z,S4,P233,EXIT,
2023-01-29T18:21:23Z,S1,P241,ENTER,
2023-01-29T18:21:23Z,S4,P232,ENTER,
2023-01-29T18:22:26Z,S1,P240,EXIT,
2023-01-29T18:22:53Z,S4,P232,EXIT,
2023-01-29T18:22:53Z,S1,P242,ENTER,
2023-01-29T18:22:53Z,S4,P234,ENTER,
2023-01-29T18:23:28Z,S1,P241,EXIT,
2023-01-29T18:23:38Z,S3,P241,ENTER,
2023-01-29T18:23:47Z,S2,P237,EXIT,
2023-01-29T18:23:47Z,S2,P238,ENTER,
2023-01-29T18:24:04Z,S4,P234,EXIT,
2023-01-29T18:24:04Z,S1,P243,ENTER,
2023-01-29T18:24:04Z,S4,P235,ENTER,
2023-01-29T18:24:26Z,S1,P242,EXIT,
2023-01-29T18:24:59Z,S1,P243,EXIT,
2023-01-29T18:25:39Z,S3,P241,EXIT,
2023-01-29T18:25:39Z,S3,P242,ENTER,
2023-01-29T18:25:56Z,S2,P238,EXIT,
2023-01-29T18:25:56Z,S2,P239,ENTER,
2023-01-29T18:26:10Z,S4,P235,EXIT,
2023-01-29T18:26:10Z,S1,P244,ENTER,
2023-01-29T18:26:10Z,S4,P236,ENTER,
2023-01-29T18:27:32Z,S3,P242,EXIT,
2023-01-29T18:27:33Z,S4,P236,EXIT,
2023-01-29T18:27:33Z,S1,P245,ENTER,
2023-01-29T18:27:33Z,S4,P237,ENTER,
2023-01-29T18:27:37Z,S1,P244,EXIT,
2023-01-29T18:28:45Z,S2,P239,EXIT,
2023-01-29T18:28:45Z,S2,P240,ENTER,
2023-01-29T18:28:46Z,S4,P237,EXIT,
2023-01-29T18:28:46Z,S1,P246,ENTER,
2023-01-29T18:28:46Z,S4,P241,ENTER,
2023-01-29T18:28:55Z,S1,P245,EXIT,
2023-01-29T18:29:10Z,S3,P245,ENTER,
2023-01-29T18:30:22Z,S4,P241,EXIT,
2023-01-29T18:30:22Z,S1,P247,ENTER,
2023-01-29T18:30:22Z,S4,P238,ENTER,
2023-01-29T18:31:17Z,S4,P238,EXIT,
2023-01-29T18:31:17Z,S4,P242,ENTER,
2023-01-29T18:31:19Z,S1,P247,EXIT,
2023-01-29T18:31:19Z,S1,P248,ENTER,
2023-01-29T18:31:35Z,S1,P246,EXIT,
2023-01-29T18:31:53Z,S3,P245,EXIT,
2023-01-29T18:31:53Z,S3,P246,ENTER,
2023-01-29T18:32:38Z,S1,P248,EXIT,
2023-01-29T18:32:45Z,S2,P240,EXIT,
2023-01-29T18:32:45Z,S2,P243,ENTER,
2023-01-29T18:33:01Z,S4,P242,EXIT,
2023-01-29T18:33:01Z,S1,P249,ENTER,
2023-01-29T18:33:01Z,S4,P239,ENTER,
2023-01-29T18:34:17Z,S3,P246,EXIT,
2023-01-29T18:34:17Z,S3,P248,ENTER,
2023-01-29T18:34:30Z,S1,P249,EXIT,
2023-01-29T18:34:41Z,S4,P239,EXIT,
2023-01-29T18:34:41Z,S1,P250,ENTER,
2023-01-29T18:34:41Z,S4,P245,ENTER,
2023-01-29T18:34:52Z,S2,P243,EXIT,
2023-01-29T18:34:52Z,S2,P244,ENTER,
2023-01-29T18:35:34Z,S3,P248,EXIT,
2023-01-29T18:35:34Z,S3,P249,ENTER,
2023-01-29T18:36:28Z,S4,P245,EXIT,
2023-01-29T18:36:28Z,S1,P251,ENTER,
2023-01-29T18:36:28Z,S4,P240,ENTER,
2023-01-29T18:36:38Z,S1,P250,EXIT,
2023-01-29T18:37:14Z,S4,P240,EXIT,
2023-01-29T18:37:14Z,S1,P252,ENTER,
2023-01-29T18:37:14Z,S4,P246,ENTER,
2023-01-29T18:37:29Z,S2,P244,EXIT,
2023-01-29T18:37:29Z,S2,P247,ENTER,
2023-01-29T18:37:37Z,S1,P252,EXIT,
2023-01-29T18:37:39Z,S1,P251,EXIT,
2023-01-29T18:38:42Z,S3,P249,EXIT,
2023-01-29T18:38:42Z,S3,P250,ENTER,
2023-01-29T18:38:45Z,S2,P247,EXIT,
2023-01-29T18:38:45Z,S2,P251,ENTER,
2023-01-29T18:38:54Z,S4,P246,EXIT,
2023-01-29T18:38:54Z,S1,P253,ENTER,
2023-01-29T18:38:54Z,S4,P243,ENTER,
2023-01-29T18:39:28Z,S4,P243,EXIT,
2023-01-29T18:39:28Z,S1,P254,ENTER,
2023-01-29T18:39:28Z,S4,P248,ENTER,
2023-01-29T18:40:04Z,S1,P253,EXIT,
2023-01-29T18:40:07Z,S1,P254,EXIT,
2023-01-29T18:40:23Z,S4,P248,EXIT,
2023-01-29T18:40:23Z,S1,P255,ENTER,
2023-01-29T18:40:23Z,S4,P244,ENTER,
2023-01-29T18:41:26Z,S1,P255,EXIT,
2023-01-29T18:41:53Z,S4,P244,EXIT,
2023-01-29T18:41:53Z,S1,P256,ENTER,
2023-01-29T18:41:53Z,S4,P249,ENTER,
2023-01-29T18:42:25Z,S3,P250,EXIT,
2023-01-29T18:42:25Z,S3,P252,ENTER,
2023-01-29T18:42:36Z,S2,P251,EXIT,
2023-01-29T18:42:36Z,S2,P254,ENTER,
2023-01-29T18:42:38Z,S4,P249,EXIT,
2023-01-29T18:42:38Z,S1,P257,ENTER,
2023-01-29T18:42:38Z,S4,P247,ENTER,
2023-01-29T18:43:24Z,S4,P247,EXIT,
2023-01-29T18:43:24Z,S4,P250,ENTER,
2023-01-29T18:43:36Z,S2,P254,EXIT,
2023-01-29T18:43:36Z,S2,P255,ENTER,
2023-01-29T18:43:38Z,S1,P256,EXIT,
2023-01-29T18:43:38Z,S1,P258,ENTER,
2023-01-29T18:44:26Z,S4,P250,EXIT,
2023-01-29T18:44:26Z,S4,P251,ENTER,
2023-01-29T18:44:47Z,S1,P257,EXIT,
2023-01-29T18:44:47Z,S1,P259,ENTER,
2023-01-29T18:45:08Z,S1,P258,EXIT,
2023-01-29T18:45:57Z,S4,P251,EXIT,
2023-01-29T18:45:57Z,S1,P260,ENTER,
2023-01-29T18:45:57Z,S4,P254,ENTER,
2023-01-29T18:46:04Z,S3,P252,EXIT,
2023-01-29T18:46:04Z,S3,P253,ENTER,
2023-01-29T18:46:16Z,S1,P259,EXIT,
2023-01-29T18:47:14Z,S1,P260,EXIT,
2023-01-29T18:47:25Z,S4,P254,EXIT,
2023-01-29T18:47:25Z,S1,P261,ENTER,
2023-01-29T18:47:25Z,S4,P252,ENTER,
2023-01-29T18:47:36Z,S2,P255,EXIT,
2023-01-29T18:47:36Z,S2,P256,ENTER,
2023-01-29T18:48:19Z,S3,P253,EXIT,
2023-01-29T18:48:19Z,S3,P257,ENTER,
2023-01-29T18:48:22Z,S4,P252,EXIT,
2023-01-29T18:48:22Z,S1,P262,ENTER,
2023-01-29T18:48:22Z,S4,P255,ENTER,
2023-01-29T18:48:54Z,S4,P255,EXIT,
2023-01-29T18:48:54Z,S4,P253,ENTER,
2023-01-29T18:49:22Z,S1,P261,EXIT,
2023-01-29T18:49:22Z,S1,P263,ENTER,
2023-01-29T18:50:00Z,S1,P262,EXIT,
2023-01-29T18:50:07Z,S4,P253,EXIT,
2023-01-29T18:50:07Z,S1,P264,ENTER,
2023-01-29T18:51:00Z,S1,P263,EXIT,
2023-01-29T18:52:53Z,S2,P256,EXIT,
2023-01-29T18:52:53Z,S2,P258,ENTER,
2023-01-29T18:53:00Z,S4,P256,ENTER,
2023-01-29T18:53:13Z,S3,P257,EXIT,
2023-01-29T18:53:13Z,S3,P259,ENTER,
2023-01-29T18:54:00Z,S4,P256,EXIT,
2023-01-29T18:54:00Z,S1,P265,ENTER,
2023-01-29T18:54:00Z,S4,P257,ENTER,
2023-01-29T18:54:02Z,S1,P264,EXIT,
2023-01-29T18:54:47Z,S2,P258,EXIT,
2023-01-29T18:54:47Z,S2,P260,ENTER,
2023-01-29T18:55:09Z,S1,P265,EXIT,
2023-01-29T18:55:26Z,S4,P257,EXIT,
2023-01-29T18:55:26Z,S1,P266,ENTER,
2023-01-29T18:55:26Z,S4,P258,ENTER,
2023-01-29T18:56:09Z,S4,P258,EXIT,
2023-01-29T18:56:09Z,S1,P267,ENTER,
2023-01-29T18:56:29Z,S1,P266,EXIT,
2023-01-29T18:56:42Z,S2,P260,EXIT,
2023-01-29T18:56:42Z,S2,P262,ENTER,
2023-01-29T18:56:53Z,S4,P260,ENTER,
2023-01-29T18:57:16Z,S1,P267,EXIT,
2023-01-29T18:57:43Z,S3,P259,EXIT,
2023-01-29T18:57:43Z,S3,P261,ENTER,
2023-01-29T18:57:55Z,S4,P260,EXIT,
2023-01-29T18:57:55Z,S1,P268,ENTER,
2023-01-29T18:57:55Z,S4,P259,ENTER,
2023-01-29T18:58:28Z,S2,P262,EXIT,
2023-01-29T18:58:28Z,S2,P263,ENTER,
2023-01-29T18:59:12Z,S1,P268,EXIT,
2023-01-29T18:59:20Z,S4,P259,EXIT,
2023-01-29T18:59:20Z,S1,P269,ENTER,
2023-01-29T18:59:20Z,S4,P262,ENTER,
2023-01-29T19:00:03Z,S1,P269,EXIT,
2023-01-29T19:00:08Z,S4,P262,EXIT,
2023-01-29T19:00:08Z,S1,P270,ENTER,
2023-01-29T19:00:39Z,S1,P270,EXIT,
2023-01-29T19:02:40Z,S3,P261,EXIT,
2023-01-29T19:02:40Z,S3,P264,ENTER,
2023-01-29T19:02:52Z,S4,P261,ENTER,
2023-01-29T19:03:38Z,S4,P261,EXIT,
2023-01-29T19:03:38Z,S1,P271,ENTER,
2023-01-29T19:04:28Z,S3,P264,EXIT,
2023-01-29T19:04:28Z,S3,P266,ENTER,
2023-01-29T19:04:38Z,S4,P264,ENTER,
2023-01-29T19:04:39Z,S2,P263,EXIT,
2023-01-29T19:04:39Z,S2,P265,ENTER,
2023-01-29T19:04:39Z,S1,P271,EXIT,
2023-01-29T19:05:04Z,S4,P264,EXIT,
2023-01-29T19:05:04Z,S1,P272,ENTER,
2023-01-29T19:05:04Z,S4,P263,ENTER,
2023-01-29T19:06:40Z,S4,P263,EXIT,
2023-01-29T19:06:40Z,S1,P273,ENTER,
2023-01-29T19:07:01Z,S1,P273,EXIT,
2023-01-29T19:07:11Z,S1,P272,EXIT,
2023-01-29T19:07:15Z,S2,P265,EXIT,
2023-01-29T19:07:15Z,S2,P267,ENTER,
2023-01-29T19:07:27Z,S4,P265,ENTER,
2023-01-29T19:08:29Z,S4,P265,EXIT,
2023-01-29T19:08:29Z,S1,P274,ENTER,
2023-01-29T19:08:58Z,S3,P266,EXIT,
2023-01-29T19:08:58Z,S3,P270,ENTER,
2023-01-29T19:09:09Z,S4,P266,ENTER,
2023-01-29T19:10:12Z,S4,P266,EXIT,
2023-01-29T19:10:12Z,S1,P275,ENTER,
2023-01-29T19:10:19Z,S1,P274,EXIT,
2023-01-29T19:10:27Z,S2,P267,EXIT,
2023-01-29T19:10:27Z,S2,P268,ENTER,
2023-01-29T19:10:37Z,S4,P267,ENTER,
2023-01-29T19:10:54Z,S1,P275,EXIT,
2023-01-29T19:11:14Z,S2,P268,EXIT,
2023-01-29T19:11:14Z,S2,P269,ENTER,
2023-01-29T19:11:39Z,S4,P267,EXIT,
2023-01-29T19:11:39Z,S1,P276,ENTER,
2023-01-29T19:11:39Z,S4,P268,ENTER,
2023-01-29T19:12:39Z,S4,P268,EXIT,
2023-01-29T19:12:39Z,S1,P277,ENTER,
2023-01-29T19:13:02Z,S1,P276,EXIT,
2023-01-29T19:13:12Z,S1,P277,EXIT,
2023-01-29T19:13:31Z,S3,P270,EXIT,
2023-01-29T19:13:31Z,S3,P273,ENTER,
2023-01-29T19:13:41Z,S4,P270,ENTER,
2023-01-29T19:14:37Z,S3,P273,EXIT,
2023-01-29T19:14:37Z,S3,P272,ENTER,
2023-01-29T19:14:45Z,S4,P270,EXIT,
2023-01-29T19:14:45Z,S1,P278,ENTER,
2023-01-29T19:14:46Z,S4,P273,ENTER,
2023-01-29T19:15:21Z,S2,P269,EXIT,
2023-01-29T19:15:21Z,S2,P271,ENTER,
2023-01-29T19:15:46Z,S4,P273,EXIT,
2023-01-29T19:15:46Z,S1,P279,ENTER,
2023-01-29T19:15:46Z,S4,P269,ENTER,
2023-01-29T19:16:28Z,S2,P271,EXIT,
2023-01-29T19:16:28Z,S2,P274,ENTER,
2023-01-29T19:16:42Z,S1,P278,EXIT,
2023-01-29T19:17:30Z,S1,P279,EXIT,
2023-01-29T19:17:33Z,S4,P269,EXIT,
2023-01-29T19:17:33Z,S1,P280,ENTER,
2023-01-29T19:17:33Z,S4,P271,ENTER,
2023-01-29T19:18:16Z,S1,P280,EXIT,
2023-01-29T19:18:30Z,S4,P271,EXIT,
2023-01-29T19:18:30Z,S1,P281,ENTER,
2023-01-29T19:18:55Z,S3,P272,EXIT,
2023-01-29T19:18:55Z,S3,P276,ENTER,
2023-01-29T19:19:02Z,S1,P281,EXIT,
2023-01-29T19:19:05Z,S4,P272,ENTER,
2023-01-29T19:19:16Z,S2,P274,EXIT,
2023-01-29T19:19:16Z,S2,P275,ENTER,
2023-01-29T19:19:53Z,S2,P275,EXIT,
2023-01-29T19:19:53Z,S2,P279,ENTER,
2023-01-29T19:20:32Z,S4,P272,EXIT,
2023-01-29T19:20:32Z,S1,P282,ENTER,
2023-01-29T19:20:32Z,S4,P274,ENTER,
2023-01-29T19:20:57Z,S1,P282,EXIT,
2023-01-29T19:21:29Z,S4,P274,EXIT,
2023-01-29T19:21:29Z,S1,P283,ENTER,
2023-01-29T19:21:29Z,S4,P275,ENTER,
2023-01-29T19:21:51Z,S3,P276,EXIT,
2023-01-29T19:21:51Z,S3,P277,ENTER,
2023-01-29T19:22:43Z,S1,P283,EXIT,
2023-01-29T19:23:41Z,S4,P275,EXIT,
2023-01-29T19:23:41Z,S1,P284,ENTER,
2023-01-29T19:23:41Z,S4,P276,ENTER,
2023-01-29T19:23:50Z,S2,P279,EXIT,
2023-01-29T19:23:50Z,S2,P281,ENTER,
2023-01-29T19:25:11Z,S3,P277,EXIT,
2023-01-29T19:25:11Z,S3,P278,ENTER,
2023-01-29T19:25:30Z,S2,P281,EXIT,
2023-01-29T19:25:30Z,S2,P282,ENTER,
2023-01-29T19:26:16Z,S4,P276,EXIT,
2023-01-29T19:26:16Z,S1,P285,ENTER,
2023-01-29T19:26:16Z,S4,P279,ENTER,
2023-01-29T19:26:21Z,S1,P284,EXIT,
2023-01-29T19:27:33Z,S4,P279,EXIT,
2023-01-29T19:27:33Z,S1,P286,ENTER,
2023-01-29T19:27:33Z,S4,P277,ENTER,
2023-01-29T19:28:23Z,S3,P278,EXIT,
2023-01-29T19:28:23Z,S3,P280,ENTER,
2023-01-29T19:28:29Z,S4,P277,EXIT,
2023-01-29T19:28:29Z,S4,P281,ENTER,
2023-01-29T19:28:36Z,S1,P285,EXIT,
2023-01-29T19:28:36Z,S1,P287,ENTER,
2023-01-29T19:29:08Z,S1,P286,EXIT,
2023-01-29T19:29:19Z,S1,P287,EXIT,
2023-01-29T19:29:26Z,S2,P282,EXIT,
2023-01-29T19:29:26Z,S2,P283,ENTER,
2023-01-29T19:29:40Z,S4,P281,EXIT,
2023-01-29T19:29:40Z,S1,P288,ENTER,
2023-01-29T19:29:40Z,S4,P278,ENTER,
2023-01-29T19:30:27Z,S3,P280,EXIT,
2023-01-29T19:30:27Z,S3,P285,ENTER,
2023-01-29T19:31:01Z,S1,P288,EXIT,
2023-01-29T19:32:24Z,S4,P278,EXIT,
2023-01-29T19:32:24Z,S1,P289,ENTER,
2023-01-29T19:32:24Z,S4,P282,ENTER,
2023-01-29T19:32:57Z,S4,P282,EXIT,
2023-01-29T19:32:57Z,S1,P290,ENTER,
2023-01-29T19:32:57Z,S4,P280,ENTER,
2023-01-29T19:33:18Z,S3,P285,EXIT,
2023-01-29T19:33:18Z,S3,P287,ENTER,
2023-01-29T19:33:18Z,S2,P283,EXIT,
2023-01-29T19:33:18Z,S2,P284,ENTER,
2023-01-29T19:34:18Z,S1,P289,EXIT,
2023-01-29T19:34:29Z,S1,P290,EXIT,
2023-01-29T19:34:32Z,S3,P287,EXIT,
2023-01-29T19:34:47Z,S4,P280,EXIT,
2023-01-29T19:34:47Z,S1,P291,ENTER,
2023-01-29T19:34:47Z,S4,P283,ENTER,
2023-01-29T19:35:26Z,S4,P283,EXIT,
2023-01-29T19:35:26Z,S1,P292,ENTER,
2023-01-29T19:35:26Z,S4,P285,ENTER,
2023-01-29T19:35:47Z,S2,P284,EXIT,
2023-01-29T19:35:47Z,S2,P286,ENTER,
2023-01-29T19:35:51Z,S1,P292,EXIT,
2023-01-29T19:37:07Z,S2,P286,EXIT,
2023-01-29T19:37:07Z,S2,P288,ENTER,
2023-01-29T19:37:18Z,S1,P291,EXIT,
2023-01-29T19:37:31Z,S3,P291,ENTER,
2023-01-29T19:37:38Z,S4,P285,EXIT,
2023-01-29T19:37:38Z,S1,P293,ENTER,
2023-01-29T19:37:38Z,S4,P287,ENTER,
2023-01-29T19:38:31Z,S2,P288,EXIT,
2023-01-29T19:38:31Z,S2,P289,ENTER,
2023-01-29T19:38:51Z,S3,P291,EXIT,
2023-01-29T19:38:55Z,S4,P287,EXIT,
2023-01-29T19:38:55Z,S1,P294,ENTER,
2023-01-29T19:38:55Z,S4,P284,ENTER,
2023-01-29T19:38:58Z,S1,P293,EXIT,
2023-01-29T19:39:09Z,S3,P293,ENTER,
2023-01-29T19:39:49Z,S4,P284,EXIT,
2023-01-29T19:39:49Z,S1,P295,ENTER,
2023-01-29T19:39:49Z,S4,P286,ENTER,
2023-01-29T19:40:20Z,S1,P294,EXIT,
2023-01-29T19:41:01Z,S2,P289,EXIT,
2023-01-29T19:41:01Z,S2,P290,ENTER,
2023-01-29T19:41:07Z,S4,P286,EXIT,
2023-01-29T19:41:07Z,S1,P296,ENTER,
2023-01-29T19:41:07Z,S4,P288,ENTER,
2023-01-29T19:41:20Z,S1,P295,EXIT,
2023-01-29T19:41:57Z,S4,P288,EXIT,
2023-01-29T19:41:57Z,S1,P297,ENTER,
2023-01-29T19:41:57Z,S4,P291,ENTER,
2023-01-29T19:42:00Z,S2,P290,EXIT,
2023-01-29T19:42:00Z,S2,P292,ENTER,
2023-01-29T19:42:21Z,S3,P293,EXIT,
2023-01-29T19:42:21Z,S3,P295,ENTER,
2023-01-29T19:42:45Z,S1,P296,EXIT,
2023-01-29T19:42:52Z,S4,P291,EXIT,
2023-01-29T19:42:52Z,S1,P298,ENTER,
2023-01-29T19:42:52Z,S4,P289,ENTER,
2023-01-29T19:43:13Z,S3,P295,EXIT,
2023-01-29T19:43:13Z,S3,P296,ENTER,
2023-01-29T19:43:35Z,S1,P297,EXIT,
2023-01-29T19:44:08Z,S1,P298,EXIT,
2023-01-29T19:44:10Z,S4,P289,EXIT,
2023-01-29T19:44:10Z,S1,P299,ENTER,
2023-01-29T19:44:10Z,S4,P290,ENTER,
2023-01-29T19:45:00Z,S4,P290,EXIT,
2023-01-29T19:45:00Z,S1,P300,ENTER,
2023-01-29T19:45:00Z,S4,P293,ENTER,
2023-01-29T19:45:56Z,S1,P299,EXIT,
2023-01-29T19:46:28Z,S3,P296,EXIT,
2023-01-29T19:46:28Z,S3,P299,ENTER,
2023-01-29T19:46:29Z,S4,P293,EXIT,
2023-01-29T19:46:29Z,S1,P301,ENTER,
2023-01-29T19:46:29Z,S4,P295,ENTER,
2023-01-29T19:46:42Z,S2,P292,EXIT,
2023-01-29T19:46:42Z,S2,P294,ENTER,
2023-01-29T19:46:42Z,S1,P300,EXIT,
2023-01-29T19:47:07Z,S4,P295,EXIT,
